1.07598 1.071615327026982
1.07598 1.0717627777685719
1.07592 1.0717626667936726
1.07593 1.0717182779972116
1.0758 1.0717256397592991
1.07581 1.0716297654993714
1.07586 1.0716375027380385
1.07592 1.0716743497023422
1.07598 1.0717185168013608
1.07577 1.0717628011000897
1.07582 1.0716076961147616
1.07576 1.071644580961384
1.07566 1.0716003674604775
1.0756 1.0715267580934669
1.07571 1.0714825878741887
1.07567 1.071563318979011
1.07567 1.071533916095826
1.07549 1.0715338382177106
1.07547 1.0714008786808709
1.07542 1.0713860123450147
1.07546 1.0713492926493888
1.07541 1.0713787383340825
1.07536 1.0713418567661104
1.07564 1.0713046680100677
1.07577 1.0715111204047307
1.07565 1.07160692436609
1.07511 1.071518571623791
1.07529 1.0711201977055143
1.07546 1.0712527795302864
1.07537 1.0713785724002214
1.07508 1.0713125554639495
1.07504 1.0710984641769676
1.07491 1.0710679249293205
1.07482 1.0709723146471724
1.07466 1.0709062652989783
1.07467 1.0707880691806233
1.07455 1.0707949080734038
1.07473 1.0707063099528784
1.07441 1.0708388469295866
1.07437 1.070602659936222
1.07424 1.0705729043524348
1.07433 1.0704769448701261
1.07422 1.0705431312585012
1.07442 1.0704623112580252
1.0744 1.0706092705684496
1.07451 1.0705944254127364
1.07447 1.070675377385484
1.07429 1.070646014753628
1.07441 1.0705130848427533
1.07438 1.0706019125473043
1.07423 1.0705797238580836
1.07422 1.070469342130345
1.07427 1.0704618616386123
1.0743 1.0704983830317456
1.07422 1.070520747187331
1.07386 1.0704617058182273
1.07388 1.0701959187545986
1.07394 1.0702106038754162
1.07404 1.0702548775644967
1.07403 1.0703287428114967
1.07406 1.0703212421343675
1.07407 1.0703427322942711
1.07402 1.0703501296757716
1.07406 1.070313369812042
1.07397 1.0703430459964591
1.07407 1.070276640409988
1.07396 1.0703504569472855
1.07378 1.0702693282504891
1.07387 1.0701365094564705
1.07408 1.070202908680213
1.07405 1.0703576085049344
1.07405 1.0703357227518877
1.07382 1.0703355575502813
1.07382 1.0701655653372617
1.07399 1.0701657148807764
1.07402 1.0702914223396545
1.07393 1.0703135375180217
1.07383 1.0702472006755541
1.07372 1.0701730100817062
1.07378 1.0700918499527727
1.0738 1.0701363904094108
1.07372 1.0701511886750295
1.07346 1.0700920541482184
1.07346 1.0699001069857994
1.07327 1.0698998695442774
1.07328 1.0697597997070252
1.07307 1.0697672335005957
1.07305 1.069612166949011
1.07291 1.069596960952037
1.07295 1.0694936575960323
1.07267 1.0695228305437983
1.0728 1.0693163150268545
1.07269 1.069411823745622
1.07246 1.0693306008556038
1.07273 1.0691607759311437
1.07263 1.0693599235953237
1.07279 1.0692856478175703
1.07281 1.0694039722068034
1.07262 1.0694184771946529
1.07278 1.0692779817011822
1.07278 1.0693964429829501
1.07274 1.0693962281600335
1.07268 1.0693670771415316
1.07283 1.0693228373384498
1.07282 1.0694331105824537
1.07294 1.069426026376159
1.07282 1.0695145711751075
1.07287 1.0694259813201454
1.07283 1.0694627689273424
1.07276 1.069433498509445
1.07272 1.0693818777410464
1.07264 1.0693525726075512
1.07292 1.0692933406431724
1.07292 1.0694999343851683
1.0728 1.0694998697312554
1.07277 1.0694113135688168
1.07281 1.0693890691087944
1.07267 1.069418396207146
1.07278 1.0693156593662332
1.07278 1.0693967912848132
1.07276 1.0693965459506423
1.07282 1.0693817848510594
1.07284 1.0694260928111485
1.07282 1.0694405903554136
1.07266 1.0694260556600979
1.07264 1.069308045762514
1.07281 1.0692932404512283
1.07287 1.0694186942532948
1.07287 1.0694630115256847
1.0729 1.0694630209519917
1.07273 1.0694848486077508
1.07268 1.069359425769425
1.07278 1.0693228503711982
1.07277 1.069396665947809
1.07263 1.0693893096170963
1.07238 1.0692861385289212
1.07254 1.0691014238600245
1.07261 1.0692192906948703
1.07248 1.0692710726135117
1.0725 1.0691752509677188
1.07243 1.0691897345973245
1.07233 1.0691376189325172
1.0723 1.0690641715101652
1.07223 1.069042146831881
1.07211 1.0689902703259384
1.07212 1.0689018050239822
1.07212 1.0689090344355705
1.0723 1.0689088376392548
1.07234 1.069041557838207
1.07227 1.069070944494264
1.07218 1.0690191440355508
1.07217 1.068952763785547
1.07216 1.0689453604549617
1.07212 1.0689382983280522
1.07225 1.0689088788300325
1.07223 1.0690046281436807
1.0723 1.068989716839398
1.07221 1.069041359090521
1.07223 1.0689749461548705
1.07223 1.0689896362752727
1.0723 1.068989842466975
1.07223 1.0690414500599585
1.0723 1.0689899516467518
1.07234 1.0690414271471838
1.07238 1.069070944118391
1.07249 1.0691004731308855
1.07254 1.0691817300981648
1.0725 1.06921849137052
1.07259 1.0691891389084949
1.07264 1.069255581970145
1.07256 1.0692925207989736
1.07264 1.0692337456798318
1.07279 1.0692928316517518
1.07267 1.069403369661411
1.07265 1.0693150675252192
1.07273 1.0693004215279545
1.07281 1.0693592306923043
1.0729 1.0694183944209525
1.07279 1.069485069254241
1.07296 1.06940373790175
1.07296 1.069529083185341
1.0728 1.0695292022287832
1.0728 1.0694113944108279
1.07292 1.0694115225859218
1.07294 1.0694997915226714
1.07309 1.0695148789604407
1.07309 1.0696255372551873
1.07316 1.0696252473647303
1.0732 1.0696769049087576
1.07321 1.0697066068617886
1.07309 1.0697140362097555
1.0731 1.0696258031497283
1.07304 1.0696331665647014
1.07303 1.069589013342462
1.07311 1.0695817245500132
1.07301 1.0696407298980426
1.07305 1.069566772043949
1.07319 1.0695963037109042
1.07324 1.069699419295667
1.0732 1.0697363099615247
1.07319 1.069706982694642
1.07309 1.0696994161902698
1.07319 1.0696257183636595
1.07328 1.0696997198701892
1.07324 1.069766173904401
1.0733 1.069736642953675
1.07323 1.0697808807156162
1.07317 1.0697290559323327
1.07312 1.0696849981133694
1.07307 1.0696482559496048
1.07302 1.0696112997468292
1.07297 1.069574525154481
1.07304 1.0695375147487798
1.07317 1.0695890259675829
1.07321 1.069684815463323
1.07317 1.0697142582967993
1.07314 1.0696846894153618
1.07318 1.069662461498744
1.07315 1.0696920719900969
1.07325 1.0696701819346461
1.07324 1.0697440181496516
1.07322 1.069736565669467
1.07319 1.0697217866026976
1.07318 1.069699715617468
1.07321 1.0696922806806175
1.07323 1.069714582257888
1.07321 1.0697293188648231
1.07318 1.0697145417755896
1.07314 1.0696923607754427
1.07319 1.0696628321242734
1.0732 1.069699755877093
1.07324 1.0697071659730526
1.07318 1.0697366485654431
1.07314 1.0696923410034302
1.07314 1.0696627708699136
1.07311 1.0696628393014949
1.07318 1.0696407305479292
1.07313 1.0696924333408675
1.07313 1.069655446977429
1.07312 1.0696553910914974
1.07313 1.069647995139976
1.07313 1.0696553222478384
1.07315 1.0696554470990844
1.0732 1.0696701111465452
1.07323 1.069706987728579
1.07325 1.0697291035574659
1.0732 1.069743882752758
1.0732 1.069707007462271
1.0732 1.0697070402255526
1.07317 1.0697071163722494
1.07315 1.0696850513278096
1.07316 1.0696703348411831
1.07319 1.0696776118682465
1.07315 1.0696997381023243
1.07316 1.0696702440682582
1.07317 1.0696775678723878
1.07315 1.069684894735773
1.07314 1.0696701704704563
1.07316 1.0696628488586806
1.07316 1.0696775207605946
1.07316 1.069677540661201
1.07322 1.0696775645973786
1.07297 1.0697217776460877
1.07285 1.0695373812136981
1.07294 1.0694489095048434
1.07281 1.0695152146769862
1.07286 1.069419349194012
1.07288 1.0694563620939705
1.07305 1.0694706244300702
1.0728 1.0695958182401486
1.07279 1.0694116079847902
1.07283 1.0694040158295106
1.07284 1.0694335272880962
1.07302 1.0694409728319376
1.07303 1.0695740466367079
1.07301 1.0695809805942766
1.073 1.0695662514255564
1.07312 1.0695589244590669
1.07307 1.069647438991034
1.07306 1.0696108959508146
1.07302 1.069603563438175
1.0731 1.0695739979183259
1.07304 1.0696329836978995
1.07288 1.069588946471309
1.07292 1.0694708706526845
1.07293 1.069500318365788
1.07285 1.0695075965021765
1.07286 1.0694487700430781
1.0729 1.0694560288219643
1.07314 1.069485222833348
1.07286 1.06966231815538
1.07292 1.0694558524336553
1.07302 1.0694999884982812
1.07309 1.0695736682227683
1.07314 1.0696254253878559
1.07326 1.069662754659281
1.073 1.0697507587052741
1.07305 1.0695591187717481
1.073 1.069596177113509
1.07309 1.069559355630482
1.07306 1.0696258663103957
1.07288 1.0696039459388778
1.07288 1.0694707463627584
1.07287 1.0694708050298256
1.07292 1.0694633031150718
1.07297 1.0695003658979894
1.07291 1.0695371901722102
1.07286 1.0694926298484972
1.07293 1.0694557535067897
1.07294 1.0695073386631224
1.07293 1.0695148058954471
1.07296 1.0695075441374384
1.07295 1.0695295539849066
1.07295 1.069522086801978
1.07295 1.0695222203664698
1.073 1.0695222320955782
1.073 1.0695590918431228
1.07302 1.0695591494847811
1.07301 1.0695738932404448
1.07299 1.0695665125129734
1.073 1.069551765517613
1.07306 1.069559224604807
1.07305 1.0696034739480593
1.07305 1.0695961439274482
1.07301 1.069596137311499
1.07304 1.0695665895733282
1.07305 1.069588731872571
1.07311 1.0695962085598836
1.07317 1.0696404552178684
1.07317 1.0696847095142987
1.07326 1.0696846535597542
1.07327 1.0697510905649519
1.07321 1.0697584818321495
1.07324 1.0697143588497524
1.07318 1.069736578672392
1.07321 1.0696923138904544
1.07324 1.0697146127422605
1.07318 1.0697367414641867
1.07306 1.0696923983782987
1.07311 1.0696039474385688
1.07311 1.0696406897092772
1.07306 1.0696407285782432
1.07311 1.0696039339351584
1.07306 1.069640692298176
1.07306 1.0696035915731597
1.07311 1.069603696233372
1.07311 1.0696405548914
1.07313 1.069640474914377
1.07306 1.0696553270233478
1.07296 1.069603604323848
1.07291 1.0695298506955713
1.07265 1.0694930389284918
1.07269 1.0693012646924156
1.0726 1.0693307863988533
1.07271 1.0692642342683911
1.07273 1.0693452205765948
1.07261 1.0693598639978807
1.07244 1.0692709297181915
1.07241 1.0691456030148214
1.0724 1.0691232729467033
1.0724 1.0691160721931023
1.07259 1.0691161244573775
1.07255 1.0692560412261005
1.07253 1.0692262482901258
1.07257 1.0692114833087243
1.07263 1.0692409301758872
1.07267 1.069285185175467
1.07267 1.0693150450148727
1.07278 1.0693149837182674
1.07272 1.069396076597604
1.07279 1.0693518989837159
1.07294 1.069403654547486
1.07295 1.0695143326774277
1.07282 1.0695217420178684
1.07285 1.0694260863258527
1.07287 1.0694480764230267
1.07279 1.069462924430098
1.07277 1.069404218335311
1.07289 1.0693894809370545
1.07294 1.0694777280188805
1.07281 1.0695146734487535
1.07281 1.0694188639305637
1.07274 1.0694187053942306
1.07282 1.069367005919718
1.07251 1.0694262373985541
1.07248 1.069197683579341
1.0724 1.069175328930806
1.07242 1.0691162443661621
1.07243 1.0691308985073038
1.07254 1.0691384066785958
1.07262 1.0692189922147883
1.07267 1.0692779480288572
